EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.6,38.6%,0.4%,OAK,CIN,0.0,2018,15
0.58,38.9%,1.0%,DAL,IND,2.0,2018,15
0.56,35.5%,0.2%,SF,SEA,0.0,2018,15
0.54,35.9%,0.1%,LAC,KC,1.5,2018,15
0.49,32.4%,0.2%,GB,CHI,1.5,2018,15
0.49,27.4%,0.1%,NYJ,HOU,0.0,2018,15
0.47,22.0%,0.1%,ARI,ATL,0.0,2018,15
0.46,30.4%,0.2%,CAR,NO,0.5,2018,15
0.42,25.8%,0.2%,WAS,JAX,0.0,2018,15
0.4,24.3%,0.1%,TB,BAL,0.0,2018,15
0.39,24.3%,0.1%,MIA,MIN,1.0,2018,15
0.23,13.4%,0.1%,PHI,LAR,1.0,2018,15
1.17,85.6%,11.2%,NE,BUF,5.0,2018,16
1.14,83.8%,9.7%,LAR,ARI,4.0,2018,16
1.1,82.8%,18.2%,TEN,WAS,0.5,2018,16
1.06,77.6%,9.1%,CLE,CIN,0.0,2018,16
1.04,79.3%,17.9%,IND,NYG,0.0,2018,16
0.99,71.2%,1.4%,MIN,DET,2.5,2018,16
0.99,70.8%,0.5%,NO,PIT,4.0,2018,16
0.97,73.2%,12.8%,DAL,TB,0.0,2018,16
0.91,65.3%,0.6%,LAC,BAL,3.0,2018,16
0.89,64.5%,3.2%,CHI,SF,0.0,2018,16
0.86,61.9%,1.7%,MIA,JAX,0.0,2018,16
0.82,59.2%,1.0%,GB,NYJ,3.5,2018,16
0.82,58.1%,0.3%,ATL,CAR,0.0,2018,16
0.78,56.6%,2.9%,DEN,OAK,0.0,2018,16
0.74,53.0%,0.4%,KC,SEA,5.0,2018,16
0.74,53.5%,2.1%,PHI,HOU,3.0,2018,16
0.66,46.5%,0.1%,HOU,PHI,3.0,2018,16
0.66,47.0%,0.5%,SEA,KC,4.0,2018,16
0.62,43.4%,0.7%,OAK,DEN,0.0,2018,16
0.59,41.9%,0.5%,CAR,ATL,0.0,2018,16
0.58,40.8%,0.1%,NYJ,GB,0.0,2018,16
0.54,38.1%,0.7%,JAX,MIA,0.0,2018,16
0.51,35.5%,1.1%,SF,CHI,0.0,2018,16
0.49,34.7%,0.1%,BAL,LAC,2.5,2018,16
0.43,26.8%,0.2%,TB,DAL,0.5,2018,16
0.41,29.2%,0.1%,PIT,NO,5.0,2018,16
0.41,28.8%,0.1%,DET,MIN,0.0,2018,16
0.36,20.7%,0.5%,NYG,IND,3.0,2018,16
0.34,22.4%,1.3%,CIN,CLE,0.0,2018,16
0.3,17.2%,0.8%,WAS,TEN,0.0,2018,16
0.26,16.2%,0.2%,ARI,LAR,0.0,2018,16
0.23,14.4%,0.1%,BUF,NE,1.5,2018,16
1.19,86.0%,6.3%,KC,OAK,0.0,2018,17
1.19,85.3%,5.8%,NE,NYJ,0.0,2018,17
1.15,83.8%,10.6%,PIT,CIN,0.0,2018,17
1.15,85.5%,18.9%,SEA,ARI,0.0,2018,17
1.11,79.9%,4.2%,LAR,SF,0.0,2018,17
1.05,75.3%,1.5%,NO,CAR,0.0,2018,17
1.03,73.8%,3.9%,NYG,DAL,0.0,2018,17
1.03,74.4%,4.4%,BAL,CLE,0.0,2018,17
1.03,73.8%,2.1%,GB,DET,0.0,2018,17
1.01,73.8%,7.8%,HOU,JAX,0.0,2018,17
1.0,71.2%,0.5%,LAC,DEN,0.0,2018,17
0.96,68.9%,3.2%,BUF,MIA,0.0,2018,17
0.96,68.5%,1.0%,MIN,CHI,0.0,2018,17
0.96,68.2%,1.3%,IND,TEN,0.0,2018,17
0.88,68.8%,18.9%,PHI,WAS,0.0,2018,17
0.81,57.4%,1.1%,ATL,TB,0.0,2018,17
0.6,42.6%,1.2%,TB,ATL,0.0,2018,17
0.53,31.2%,0.4%,WAS,PHI,0.0,2018,17
0.45,31.8%,1.4%,TEN,IND,0.0,2018,17
0.45,31.5%,0.3%,CHI,MIN,0.0,2018,17
0.45,31.1%,1.4%,MIA,BUF,0.0,2018,17
0.41,28.8%,0.3%,DEN,LAC,0.0,2018,17
0.4,26.2%,0.2%,JAX,HOU,0.0,2018,17
0.38,26.2%,0.2%,DET,GB,0.0,2018,17
0.38,25.6%,0.4%,CLE,BAL,0.0,2018,17
0.38,26.2%,2.0%,DAL,NYG,0.0,2018,17
0.35,24.7%,0.1%,CAR,NO,0.0,2018,17
0.3,20.1%,0.2%,SF,LAR,0.0,2018,17
0.26,14.5%,0.2%,ARI,SEA,0.0,2018,17
0.26,16.2%,0.1%,CIN,PIT,0.0,2018,17
0.22,14.7%,0.1%,NYJ,NE,0.0,2018,17
0.21,14.0%,0.2%,OAK,KC,0.0,2018,17
1.07,79.8%,21.6%,PHI,WAS,3.0,2019,1
1.06,73.1%,3.6%,NO,HOU,3.5,2019,1
1.05,73.6%,6.5%,DAL,NYG,2.5,2019,1
1.02,73.8%,13.0%,BAL,MIA,1.5,2019,1
1.01,78.1%,27.5%,SEA,CIN,1.5,2019,1
1.0,68.4%,0.9%,NE,PIT,5.0,2019,1
0.99,70.8%,9.9%,LAC,IND,2.5,2019,1
0.98,68.8%,4.9%,CLE,TEN,2.5,2019,1
0.93,63.3%,0.7%,MIN,ATL,2.0,2019,1
0.92,63.5%,2.7%,KC,JAX,3.5,2019,1
0.89,60.8%,0.8%,CHI,GB,2.0,2019,1
0.86,58.8%,0.8%,DEN,OAK,0.5,2019,1
0.86,58.8%,1.3%,DET (tie),ARI,0.5,2019,1
0.82,56.9%,2.1%,NYJ,BUF,0.5,2019,1
0.79,53.7%,0.7%,LAR,CAR,3.5,2019,1
0.76,51.6%,0.7%,TB,SF,0.5,2019,1
0.71,48.4%,0.3%,SF,TB,1.0,2019,1
0.68,46.3%,0.1%,CAR,LAR,1.5,2019,1
0.65,43.1%,0.2%,BUF,NYJ,1.0,2019,1
0.61,41.2%,0.3%,ARI (tie),DET,0.0,2019,1
0.61,41.2%,0.5%,OAK,DEN,0.5,2019,1
0.58,39.2%,0.4%,GB,CHI,2.5,2019,1
0.55,36.5%,0.0%,JAX,KC,1.0,2019,1
0.54,36.7%,0.1%,ATL,MIN,1.5,2019,1
0.48,31.2%,0.1%,TEN,CLE,1.0,2019,1
0.48,29.2%,0.0%,IND,LAC,2.0,2019,1
0.47,31.6%,0.0%,PIT,NE,2.5,2019,1
0.46,21.9%,0.0%,CIN,SEA,0.0,2019,1
0.45,26.2%,0.1%,MIA,BAL,0.0,2019,1
0.42,26.4%,0.1%,NYG,DAL,0.5,2019,1
0.41,26.9%,0.0%,HOU,NO,2.0,2019,1
0.4,20.2%,0.0%,WAS,PHI,0.0,2019,1
1.13,89.6%,29.1%,NE,MIA,5.0,2019,2
1.04,83.7%,25.6%,BAL,ARI,1.5,2019,2
0.96,72.6%,3.8%,CLE,NYJ,2.0,2019,2
0.95,72.2%,4.2%,KC,OAK,3.0,2019,2
0.94,74.8%,16.0%,HOU,JAX,1.5,2019,2
0.92,71.5%,9.9%,CAR,TB,1.0,2019,2
0.91,69.4%,4.0%,DAL,WAS,2.5,2019,2
0.86,64.2%,0.6%,PIT,SEA,2.5,2019,2
0.82,61.5%,2.0%,TEN,IND,1.0,2019,2
0.8,59.6%,0.2%,GB,MIN,2.5,2019,2
0.78,58.6%,0.7%,CHI,DEN,1.5,2019,2
0.72,53.6%,0.1%,LAR,NO,3.5,2019,2
0.7,52.1%,0.3%,PHI,ATL,3.0,2019,2
0.7,52.2%,1.0%,LAC,DET,2.5,2019,2
0.69,51.7%,0.5%,BUF,NYG,1.5,2019,2
0.68,50.9%,0.7%,CIN,SF,0.5,2019,2
0.66,49.1%,0.2%,SF,CIN,1.5,2019,2
0.65,48.3%,0.4%,NYG,BUF,0.5,2019,2
0.65,47.8%,0.1%,DET,LAC,0.5,2019,2
0.64,47.9%,0.1%,ATL,PHI,1.0,2019,2
0.62,46.4%,0.1%,NO,LAR,3.5,2019,2
0.56,41.4%,0.1%,DEN,CHI,0.5,2019,2
0.54,40.4%,0.1%,MIN,GB,2.5,2019,2
0.53,38.5%,0.0%,IND,TEN,2.0,2019,2
0.48,35.8%,0.1%,SEA,PIT,1.5,2019,2
0.43,30.6%,0.0%,WAS,DAL,0.5,2019,2
0.43,28.5%,0.0%,TB,CAR,0.5,2019,2
0.41,25.2%,0.0%,JAX,HOU,0.5,2019,2
0.39,27.8%,0.0%,OAK,KC,0.5,2019,2
0.38,27.4%,0.1%,NYJ,CLE,1.0,2019,2
0.31,16.3%,0.0%,ARI,BAL,0.0,2019,2
0.22,10.4%,0.0%,MIA,NE,0.0,2019,2
1.12,92.7%,13.9%,NE,NYJ,5.0,2019,3
1.05,94.0%,55.6%,DAL,MIA,2.5,2019,3
0.93,77.9%,7.6%,MIN,OAK,2.0,2019,3
0.9,75.5%,8.1%,GB,DEN,2.5,2019,3
0.87,71.8%,3.9%,SF,PIT,1.5,2019,3
0.85,69.6%,2.7%,BUF,CIN,2.0,2019,3
0.83,68.0%,0.7%,CHI,WAS,1.5,2019,3
0.83,67.9%,1.4%,SEA,NO,1.5,2019,3
0.82,67.6%,1.9%,TB,NYG,0.5,2019,3
0.82,66.9%,0.4%,KC,BAL,3.5,2019,3
0.8,65.7%,0.8%,LAR,CLE,3.5,2019,3
0.8,65.7%,1.1%,PHI,DET,3.0,2019,3
0.74,60.2%,0.1%,LAC,HOU,2.5,2019,3
0.68,55.7%,0.4%,ARI,CAR,0.0,2019,3
0.66,53.9%,0.4%,TEN,JAX,0.5,2019,3
0.65,52.8%,0.2%,IND,ATL,2.0,2019,3
0.58,47.2%,0.3%,ATL,IND,1.5,2019,3
0.57,46.1%,0.1%,JAX,TEN,0.5,2019,3
0.55,44.3%,0.1%,CAR,ARI,0.5,2019,3
0.49,39.8%,0.0%,HOU,LAC,2.0,2019,3
0.43,34.3%,0.0%,DET,PHI,0.5,2019,3
0.42,34.3%,0.0%,CLE,LAR,3.0,2019,3
0.41,33.1%,0.0%,BAL,KC,2.5,2019,3
0.41,32.4%,0.0%,NYG,TB,0.5,2019,3
0.4,32.1%,0.0%,NO,SEA,2.0,2019,3
0.4,32.0%,0.0%,WAS,CHI,0.5,2019,3
0.38,30.4%,0.0%,CIN,BUF,0.5,2019,3
0.36,28.2%,0.0%,PIT,SF,1.0,2019,3
0.33,24.5%,0.0%,DEN,GB,0.5,2019,3
0.3,22.1%,0.0%,OAK,MIN,0.5,2019,3
0.18,6.0%,0.1%,MIA,DAL,0.0,2019,3
0.11,7.3%,0.0%,NYJ,NE,0.5,2019,3
1.05,75.8%,5.7%,KC,DET,3.5,2019,4
1.05,73.8%,1.5%,NE,BUF,5.0,2019,4
1.05,74.4%,3.6%,BAL,CLE,2.0,2019,4
1.03,86.0%,43.8%,LAC,MIA,2.0,2019,4
0.98,79.2%,28.9%,LAR,TB,3.0,2019,4
0.97,68.5%,1.9%,HOU,CAR,2.0,2019,4
0.97,68.5%,2.4%,SEA,ARI,1.0,2019,4
0.96,69.6%,6.5%,IND,OAK,2.0,2019,4
0.91,64.1%,1.6%,GB,PHI,2.5,2019,4
0.89,62.5%,0.9%,PIT,CIN,0.5,2019,4
0.87,61.5%,1.0%,NYG,WAS,1.0,2019,4
0.86,60.8%,1.2%,ATL,TEN,1.0,2019,4
0.81,56.9%,0.3%,DEN,JAX,0.0,2019,4
0.8,55.9%,0.1%,DAL,NO,2.5,2019,4
0.72,50.0%,0.1%,MIN,CHI,2.0,2019,4
0.72,50.0%,0.1%,CHI,MIN,1.5,2019,4
0.63,44.1%,0.0%,NO,DAL,2.0,2019,4
0.62,43.1%,0.1%,JAX,DEN,0.5,2019,4
0.57,39.2%,0.0%,TEN,ATL,0.5,2019,4
0.56,38.5%,0.0%,WAS,NYG,0.5,2019,4
0.54,37.5%,0.0%,CIN,PIT,1.0,2019,4
0.53,35.9%,0.0%,PHI,GB,2.5,2019,4
0.48,30.4%,0.0%,OAK,IND,0.5,2019,4
0.47,31.5%,0.0%,ARI,SEA,0.0,2019,4
0.46,31.5%,0.0%,CAR,HOU,1.0,2019,4
0.45,20.8%,0.0%,TB,LAR,0.5,2019,4
0.4,14.0%,0.0%,MIA,LAC,0.0,2019,4
0.39,25.6%,0.0%,CLE,BAL,2.5,2019,4
0.38,26.2%,0.0%,BUF,NE,2.5,2019,4
0.38,24.2%,0.0%,DET,KC,1.0,2019,4
1.13,87.0%,15.6%,NE,WAS,5.0,2019,5
1.03,82.2%,22.0%,KC,IND,3.5,2019,5
0.99,85.9%,46.1%,PHI,NYJ,2.0,2019,5
0.94,70.9%,4.5%,CHI,(n),1.5,2019,5
0.91,67.7%,2.5%,MIN,NYG,2.0,2019,5
0.91,67.5%,2.9%,LAC,DEN,1.5,2019,5
0.9,66.2%,0.7%,SF,CLE,2.5,2019,5
0.89,65.5%,1.2%,HOU,ATL,1.5,2019,5
0.85,62.7%,0.3%,CAR,JAX,1.0,2019,5
0.85,62.2%,0.1%,DAL,GB,2.5,2019,5
0.85,62.2%,0.5%,TEN,BUF,0.5,2019,5
0.84,61.8%,0.6%,BAL,PIT,2.5,2019,5
0.83,60.4%,0.4%,CIN,ARI,0.5,2019,5
0.8,59.4%,1.1%,NO,TB,2.0,2019,5
0.73,53.6%,0.1%,SEA,LAR,1.5,2019,5
0.63,46.4%,0.1%,LAR,SEA,3.0,2019,5
0.56,40.6%,0.0%,TB,NO,0.5,2019,5
0.54,39.6%,0.4%,ARI,CIN,0.0,2019,5
0.53,38.2%,0.0%,PIT,BAL,1.5,2019,5
0.52,37.8%,0.3%,BUF,TEN,2.5,2019,5
0.52,37.8%,0.0%,GB,DAL,2.0,2019,5
0.51,37.3%,0.1%,JAX,CAR,1.0,2019,5
0.48,34.5%,0.0%,ATL,HOU,0.5,2019,5
0.46,33.8%,0.1%,CLE,SF,3.0,2019,5
0.46,32.5%,0.0%,DEN,LAC,0.0,2019,5
0.46,32.3%,0.0%,NYG,MIN,1.5,2019,5
0.42,29.1%,0.0%,OAK,(n),0.5,2019,5
0.38,14.1%,0.0%,NYJ,PHI,0.5,2019,5
0.34,17.8%,0.0%,IND,KC,1.5,2019,5
0.23,13.0%,0.0%,WAS,NE,0.5,2019,5
1.23,88.6%,18.5%,NE,NYG,5.0,2019,6
1.03,81.4%,33.9%,BAL,CIN,2.0,2019,6
1.01,74.0%,13.2%,DAL,NYJ,2.0,2019,6
0.99,69.7%,3.8%,LAC,PIT,0.5,2019,6
0.97,68.4%,4.6%,WAS,MIA,0.0,2019,6
0.91,62.7%,0.4%,MIN,PHI,2.0,2019,6
0.9,63.7%,4.2%,KC,HOU,3.0,2019,6
0.88,61.0%,1.1%,LAR,SF,3.0,2019,6
0.85,62.7%,9.8%,GB,DET,2.0,2019,6
0.84,57.0%,0.3%,JAX,NO,1.0,2019,6
0.84,58.4%,2.0%,ATL,ARI,0.0,2019,6
0.78,53.8%,0.3%,CAR,(n),1.5,2019,6
0.78,51.4%,0.1%,CLE,SEA,2.5,2019,6
0.74,51.2%,0.4%,DEN,TEN,0.0,2019,6
0.71,48.8%,0.2%,TEN,DEN,0.5,2019,6
0.68,48.6%,4.5%,SEA,CLE,1.5,2019,6
0.67,46.2%,0.1%,TB,(n),0.5,2019,6
0.62,41.6%,0.1%,ARI,ATL,0.0,2019,6
0.61,43.0%,2.1%,NO,JAX,2.5,2019,6
0.6,37.3%,0.0%,DET,GB,1.0,2019,6
0.57,39.0%,0.1%,SF,LAR,3.0,2019,6
0.55,36.3%,0.0%,HOU,KC,2.0,2019,6
0.55,37.3%,0.1%,PHI,MIN,3.0,2019,6
0.48,31.6%,0.3%,MIA,WAS,0.0,2019,6
0.46,30.3%,0.0%,PIT,LAC,1.0,2019,6
0.45,26.0%,0.0%,NYJ,DAL,1.0,2019,6
0.43,18.6%,0.0%,CIN,BAL,0.5,2019,6
0.23,11.4%,0.0%,NYG,NE,1.0,2019,6
1.19,76.6%,2.4%,NE,NYJ,5.0,2019,7
1.05,66.0%,0.4%,CHI,NO,1.5,2019,7
1.03,68.4%,3.7%,GB,OAK,2.0,2019,7
1.0,89.2%,64.0%,BUF,MIA,2.5,2019,7
0.99,64.2%,1.8%,JAX,CIN,1.0,2019,7
0.99,77.6%,23.1%,SF,WAS,3.0,2019,7
0.99,62.8%,0.7%,NYG,ARI,1.0,2019,7
0.96,60.4%,0.1%,DAL,PHI,1.5,2019,7
0.95,60.3%,0.7%,LAR,ATL,3.0,2019,7
0.94,58.6%,0.1%,TEN,LAC,0.5,2019,7
0.93,58.8%,0.3%,SEA,BAL,1.5,2019,7
0.91,58.3%,1.5%,KC,DEN,2.5,2019,7
0.9,56.4%,0.3%,MIN,DET,2.5,2019,7
0.85,53.2%,0.1%,IND,HOU,2.0,2019,7
0.74,46.8%,0.3%,HOU,IND,2.0,2019,7
0.7,43.6%,0.0%,DET,MIN,1.0,2019,7
0.69,41.7%,0.0%,DEN,KC,0.5,2019,7
0.66,41.2%,0.0%,BAL,SEA,2.0,2019,7
0.66,41.4%,0.1%,LAC,TEN,0.5,2019,7
0.65,39.7%,0.0%,ATL,LAR,0.5,2019,7
0.63,39.6%,0.0%,PHI,DAL,3.0,2019,7
0.61,37.2%,0.1%,ARI,NYG,0.0,2019,7
0.6,22.4%,0.0%,WAS,SF,0.0,2019,7
0.6,35.8%,0.1%,CIN,JAX,0.5,2019,7
0.59,10.8%,0.0%,MIA,BUF,0.0,2019,7
0.56,31.6%,0.0%,OAK,GB,0.5,2019,7
0.55,34.0%,0.1%,NO,CHI,2.5,2019,7
0.41,23.4%,0.0%,NYJ,NE,1.5,2019,7
1.06,83.6%,4.9%,NO,ARI,2.0,2019,8
1.01,84.5%,23.3%,PIT,MIA,0.5,2019,8
1.01,83.2%,18.5%,LAR,(n),2.5,2019,8
1.0,88.4%,44.8%,MIN,WAS,2.5,2019,8
0.99,77.4%,1.9%,NE,CLE,5.0,2019,8
0.95,74.2%,1.6%,SEA,ATL,1.5,2019,8
0.94,73.1%,0.9%,JAX,NYJ,0.5,2019,8
0.91,71.1%,1.3%,DET,NYG,0.5,2019,8
0.9,70.2%,1.3%,IND,DEN,1.5,2019,8
0.88,68.5%,0.6%,HOU,OAK,1.5,2019,8
0.87,67.8%,0.2%,GB,KC,2.5,2019,8
0.85,65.6%,0.2%,SF,CAR,2.5,2019,8
0.81,62.7%,0.1%,CHI,LAC,1.5,2019,8
0.71,55.3%,0.1%,TEN,TB,0.5,2019,8
0.67,52.0%,0.1%,BUF,PHI,2.5,2019,8
0.62,48.0%,0.1%,PHI,BUF,3.0,2019,8
0.58,44.7%,0.0%,TB,TEN,0.5,2019,8
0.48,37.3%,0.0%,LAC,CHI,0.5,2019,8
0.45,34.4%,0.0%,CAR,SF,1.5,2019,8
0.42,32.2%,0.0%,KC,GB,1.0,2019,8
0.41,31.5%,0.0%,OAK,HOU,0.5,2019,8
0.39,29.8%,0.0%,DEN,IND,0.5,2019,8
0.38,28.9%,0.0%,NYG,DET,1.0,2019,8
0.35,26.9%,0.0%,NYJ,JAX,1.0,2019,8
0.34,25.8%,0.0%,ATL,SEA,0.0,2019,8
0.3,22.6%,0.0%,CLE,NE,2.5,2019,8
0.29,11.6%,0.0%,WAS,MIN,0.0,2019,8
0.28,16.8%,0.0%,CIN,(n),0.5,2019,8
0.28,15.5%,0.0%,MIA,PIT,0.0,2019,8
0.23,16.4%,0.0%,ARI,NO,0.0,2019,8
1.15,80.9%,19.4%,BUF,WAS,2.0,2019,9
1.12,73.5%,3.7%,DAL,NYG,2.0,2019,9
1.06,67.8%,0.2%,MIN,KC,2.5,2019,9
1.04,67.4%,1.2%,PHI,CHI,3.0,2019,9
1.0,79.0%,38.4%,SF,ARI,2.5,2019,9
0.97,63.9%,3.1%,CLE,DEN,2.5,2019,9
0.97,65.5%,7.2%,GB,LAC,3.0,2019,9
0.96,62.3%,2.3%,CAR,TEN,1.5,2019,9
0.95,62.3%,3.6%,NYJ,MIA,0.5,2019,9
0.93,59.6%,0.4%,NE,BAL,5.0,2019,9
0.9,57.4%,0.4%,OAK,DET,1.0,2019,9
0.89,65.3%,17.4%,SEA,TB,1.0,2019,9
0.84,53.4%,0.4%,PIT,IND,1.0,2019,9
0.81,51.4%,0.1%,JAX,(n),0.5,2019,9
0.76,48.6%,0.6%,HOU,(n),1.5,2019,9
0.72,46.6%,0.9%,IND,PIT,1.5,2019,9
0.67,34.7%,0.0%,TB,SEA,1.0,2019,9
0.67,42.6%,0.2%,DET,OAK,1.0,2019,9
0.63,40.4%,0.0%,BAL,NE,2.5,2019,9
0.61,37.7%,0.2%,MIA,NYJ,0.0,2019,9
0.61,37.7%,0.0%,TEN,CAR,0.0,2019,9
0.59,34.5%,0.0%,LAC,GB,0.5,2019,9
0.59,36.1%,0.1%,DEN,CLE,0.0,2019,9
0.56,21.0%,0.1%,ARI,SF,0.0,2019,9
0.52,32.6%,0.0%,CHI,PHI,1.0,2019,9
0.5,32.2%,0.3%,KC,MIN,1.5,2019,9
0.44,26.5%,0.0%,NYG,DAL,1.0,2019,9
0.42,19.1%,0.0%,WAS,BUF,0.0,2019,9
1.13,79.8%,7.6%,BAL,CIN,2.0,2019,10
1.05,70.7%,0.2%,SF,SEA,2.5,2019,10
1.04,71.2%,2.4%,CHI,DET,0.5,2019,10
1.02,70.3%,3.1%,KC,TEN,2.0,2019,10
1.0,85.3%,46.8%,NO,ATL,3.0,2019,10
0.99,67.6%,1.1%,TB,ARI,0.5,2019,10
0.98,80.7%,33.5%,IND,MIA,0.5,2019,10
0.98,67.4%,1.9%,GB,CAR,2.5,2019,10
0.97,65.8%,0.7%,LAR,PIT,2.5,2019,10
0.93,62.4%,0.1%,DAL,MIN,2.5,2019,10
0.87,59.0%,1.1%,NYG,NYJ,1.0,2019,10
0.87,58.5%,0.5%,CLE,BUF,2.5,2019,10
0.79,53.4%,0.2%,LAC,OAK,0.5,2019,10
0.69,46.6%,0.2%,OAK,LAC,1.5,2019,10
0.62,41.5%,0.2%,BUF,CLE,1.5,2019,10
0.62,41.0%,0.1%,NYJ,NYG,0.5,2019,10
0.56,37.6%,0.0%,MIN,DAL,2.5,2019,10
0.51,34.2%,0.0%,PIT,LAR,1.0,2019,10
0.5,32.6%,0.0%,CAR,GB,1.5,2019,10
0.5,19.3%,0.0%,MIA,IND,0.0,2019,10
0.49,32.4%,0.0%,ARI,TB,0.0,2019,10
0.48,14.7%,0.0%,ATL,NO,0.0,2019,10
0.47,29.7%,0.0%,TEN,KC,0.0,2019,10
0.45,28.8%,0.1%,DET,CHI,0.5,2019,10
0.44,29.3%,0.1%,SEA,SF,1.0,2019,10
0.36,20.2%,0.0%,CIN,BAL,0.0,2019,10
1.12,79.1%,10.0%,SF,ARI,1.5,2019,11
1.12,75.5%,1.9%,DAL,DET,2.0,2019,11
1.09,73.9%,2.5%,BUF,MIA,1.0,2019,11
1.08,79.7%,19.2%,MIN,DEN,2.0,2019,11
1.04,69.7%,1.2%,KC,(n),2.0,2019,11
1.02,69.3%,2.4%,LAR,CHI,2.0,2019,11
1.01,67.8%,0.4%,BAL,HOU,2.5,2019,11
0.99,67.6%,3.5%,NO,TB,2.5,2019,11
0.99,66.1%,0.6%,NE,PHI,5.0,2019,11
0.96,83.2%,52.2%,OAK,CIN,0.5,2019,11
0.95,64.4%,2.3%,CAR,ATL,1.0,2019,11
0.91,60.7%,0.5%,CLE,PIT,2.5,2019,11
0.83,55.7%,0.4%,IND,JAX,0.5,2019,11
0.79,53.1%,0.7%,WAS,NYJ,0.0,2019,11
0.71,46.9%,0.5%,NYJ,WAS,0.5,2019,11
0.67,44.3%,0.2%,JAX,IND,0.5,2019,11
0.59,39.3%,0.8%,PIT,CLE,1.5,2019,11
0.55,35.6%,0.2%,ATL,CAR,0.5,2019,11
0.53,16.8%,0.0%,CIN,OAK,0.0,2019,11
0.51,33.9%,0.0%,PHI,NE,3.0,2019,11
0.51,32.4%,0.0%,TB,NO,0.5,2019,11
0.48,32.2%,0.0%,HOU,BAL,1.5,2019,11
0.48,30.7%,0.1%,CHI,LAR,0.5,2019,11
0.46,30.3%,0.0%,LAC,(n),0.5,2019,11
0.42,20.3%,0.0%,DEN,MIN,0.0,2019,11
0.41,26.1%,0.1%,MIA,BUF,0.0,2019,11
0.38,24.5%,0.0%,DET,DAL,0.5,2019,11
0.37,20.9%,0.0%,ARI,SF,0.0,2019,11
1.12,79.7%,17.2%,NO,CAR,2.5,2019,12
1.05,68.8%,1.3%,NE,DAL,5.0,2019,12
1.03,70.4%,7.2%,CHI,NYG,0.5,2019,12
1.01,70.4%,11.2%,PIT,CIN,0.5,2019,12
1.0,65.6%,0.9%,TEN,JAX,0.0,2019,12
0.98,80.3%,44.2%,CLE,MIA,2.0,2019,12
0.98,64.1%,1.3%,BUF,DEN,1.0,2019,12
0.96,63.5%,2.1%,HOU,IND,1.5,2019,12
0.94,62.2%,1.9%,OAK,NYJ,0.5,2019,12
0.94,61.0%,0.1%,SF,GB,1.0,2019,12
0.93,63.7%,6.2%,DET,WAS,0.0,2019,12
0.93,60.8%,0.5%,BAL,LAR,3.5,2019,12
0.92,61.9%,4.0%,ATL,TB,0.5,2019,12
0.85,55.4%,0.5%,SEA,PHI,2.0,2019,12
0.69,44.6%,0.1%,PHI,SEA,3.0,2019,12
0.62,38.1%,0.1%,TB,ATL,0.0,2019,12
0.61,39.2%,0.2%,LAR,BAL,1.5,2019,12
0.6,36.3%,0.1%,WAS,DET,0.0,2019,12
0.6,39.0%,0.3%,GB,SF,3.0,2019,12
0.59,37.8%,0.1%,NYJ,OAK,1.0,2019,12
0.58,36.5%,0.1%,IND,HOU,0.5,2019,12
0.56,35.9%,0.1%,DEN,BUF,0.0,2019,12
0.56,19.7%,0.0%,MIA,CLE,0.0,2019,12
0.54,34.4%,0.1%,JAX,TEN,0.5,2019,12
0.53,29.6%,0.0%,CIN,PIT,0.0,2019,12
0.51,29.6%,0.0%,NYG,CHI,1.0,2019,12
0.49,31.2%,0.0%,DAL,NE,2.5,2019,12
0.42,20.3%,0.0%,CAR,NO,1.0,2019,12
1.15,79.8%,8.8%,PHI,MIA,2.5,2019,13
1.12,80.2%,15.9%,KC,OAK,2.0,2019,13
1.08,73.3%,3.1%,NO,ATL,2.0,2019,13
1.08,72.3%,1.4%,DAL,BUF,2.5,2019,13
1.03,68.5%,0.5%,BAL,SF,3.5,2019,13
1.01,68.3%,2.8%,CHI,DET,0.0,2019,13
0.99,66.0%,0.3%,LAC,DEN,1.0,2019,13
0.99,71.6%,13.5%,GB,NYG,2.5,2019,13
0.97,80.7%,44.8%,CAR,WAS,0.0,2019,13
0.92,61.5%,0.4%,NE,HOU,5.0,2019,13
0.91,60.7%,0.2%,TB,JAX,1.0,2019,13
0.87,57.9%,0.3%,SEA,MIN,2.0,2019,13
0.84,57.0%,2.0%,LAR,ARI,1.0,2019,13
0.83,57.0%,3.5%,NYJ,CIN,0.5,2019,13
0.79,52.8%,0.1%,CLE,PIT,2.0,2019,13
0.79,52.4%,0.2%,TEN,IND,0.5,2019,13
0.71,47.6%,0.3%,IND,TEN,0.5,2019,13
0.71,47.2%,0.2%,PIT,CLE,0.5,2019,13
0.67,43.0%,0.4%,CIN,NYJ,0.0,2019,13
0.66,43.0%,0.0%,ARI,LAR,0.0,2019,13
0.63,42.1%,0.1%,MIN,SEA,3.0,2019,13
0.59,39.3%,0.6%,JAX,TB,0.0,2019,13
0.58,38.5%,0.0%,HOU,NE,1.5,2019,13
0.53,19.3%,0.0%,WAS,CAR,0.0,2019,13
0.51,28.4%,0.0%,NYG,GB,1.0,2019,13
0.51,34.0%,0.1%,DEN,LAC,0.0,2019,13
0.49,31.7%,0.2%,DET,CHI,0.0,2019,13
0.48,31.5%,0.0%,SF,BAL,1.5,2019,13
