EntryName,Total_Wins,Week_1,Week_2,Week_3,Week_4,Week_5,Week_6,Week_7,Week_8,Week_9,Week_10,Week_11,Week_12,Week_13,Week_14,Week_15,Week_16,Week_17,Week_18,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
SMOOTH TASTE FOOL YA-1,5,KC,GB,IND,TB,HOU,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
SMOOTH TASTE FOOL YA-2,5,KC,TEN,IND,LAR,SEA,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
SNOWFLAKE-1,5,BUF,TB,IND,LAR,NO,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Staying Alive-3,5,BAL,TB,IND,LAR,HOU,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
The Mad Russian-4,5,BUF,TB,IND,LAR,BAL,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Thunder-5,5,BUF,ARI,IND,LAR,PIT,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
TMR Conglomerate-1,5,LAC,PIT,IND,LAR,BAL,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,31.2,65.6,65.6,25.6,69.5,1,Planner,Planner (96),Low
TOMPAPAGEORGIO-3,5,BUF,GB,TB,BAL,LAR,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
WHERE'S LUNCH-1,5,BUF,TB,IND,LAR,NO,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
YEEGONE-4,5,BAL,PIT,IND,LAR,ARI,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
YEEGONE2-2,5,BUF,TEN,IND,LAR,BAL,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
5STPETERS-2,4,PIT,BUF,NE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
@Jay Swah Sports-4,4,BAL,TB,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
ACHILLES12-1,4,BUF,TEN,NE,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
ALCO 328-1,4,PIT,ARI,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
ALL BALD DOME-1,4,PIT,TEN,CLE,BAL,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
ALMOST PERFECT-1,4,BUF,ARI,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Anonymous Donors-2,4,NE,TEN,IND,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
AUGIE DAWG-2,4,BUF,ARI,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Barstow Bats-1,4,LV,BUF,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,70.5,25.0,68.8,68.8,43.0,62.5,1,Planner,Planner (70) / EV Hunter (69) / Sprinter (69) / Tourist (62),Low
Beast betting house-1,4,NE,ARI,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
Beast betting house-2,4,BUF,ARI,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
beefaroni-5,4,BAL,TEN,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
BIG DEAL-2,4,BAL,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
BIG DEAL-4,4,BUF,KC,NE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
BIG LIB-2,4,KC,TB,IND,LAR,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
BigDaddySlackChats69-1,4,NE,ARI,CLE,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
BIGLEY247-1,4,PIT,TEN,CLE,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
BillyVegas-2,4,LAC,TB,IND,LAR,BUF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,31.2,65.6,65.6,25.6,69.5,1,Planner,Planner (96),Low
Bitcoin1-1,4,BAL,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
BLIND BOZO-2,4,BUF,ARI,CLE,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Blue Dream-1,4,BAL,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
BMAC-2,4,NE,TEN,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
BMAC-3,4,NE,TB,CLE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
BMoney-1,4,PIT,GB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
BOBBYT-1,4,BAL,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Boli's Boys-2,4,BUF,TEN,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
BonkAgainstTheSpread-2,4,BAL,KC,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Borg-2,4,NE,TB,CLE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
Borg-4,4,BUF,TEN,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
BOYCOTT 8 PCT-1,4,KC,TB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
BOYCOTT 8 PCT-2,4,KC,TB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
Bred 4 This-1,4,TEN,SEA,TB,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,35.9,71.9,71.9,20.2,60.2,1,Planner,Planner (100),Low
BRONKMANCH-1,4,BUF,TEN,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
BRUCEWAYNE-1,4,BUF,TB,PIT,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
buffalo1-4,4,NE,BAL,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
CANDYMAN-1,4,BUF,ARI,IND,LAR,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CANDYMAN-2,4,PIT,TEN,CLE,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
CANDYMAN-3,4,KC,TB,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
Captain Seamus-1,4,BUF,PIT,IND,LAR,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CAVEHAWKS-1,4,NE,ARI,IND,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
CHICKENDINNER-1,4,PIT,TEN,NE,TB,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,100.0,18.8,81.2,81.2,15.2,37.5,1,Planner,Planner (100),Low
chowsHeroes-1,4,BUF,TB,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CLAIM KING SN-2,4,BAL,KC,NE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
CLARKGRIZWOLD-1,4,BUF,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CLUB DUB-1,4,BUF,GB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
COOLCATSANDKITTENS-2,4,BUF,TEN,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
Covid Cappers-2,4,BAL,PIT,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
cricks-1,4,BUF,TB,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CRZYBNZ-1,4,BUF,ARI,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
CT Badger-1,4,BAL,TEN,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
Cuddy120-4,4,NE,TB,IND,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
DaliBones-3,4,NE,TB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
DESERT DOGG-3,4,BUF,TEN,IND,BAL,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
DIGGS ALLEN '22-1,4,NE,ARI,TB,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
DinoTheDog-5,4,NE,TB,CLE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
DonnieMC-2,4,NE,GB,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
DOUG'S TEAM-1,4,BAL,PIT,CLE,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,9.4,87.5,87.5,0.0,17.2,1,Planner,Planner (88) / EV Hunter (88) / Sprinter (88),Low
DR B-1,4,BUF,PIT,CLE,BAL,NE,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
DRYDIN-3,4,KC,BAL,IND,LAR,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,95.6,12.5,96.9,96.9,7.6,13.3,1,EV Hunter,EV Hunter (97) / Sprinter (97) / Planner (96),Low
dylan-1,4,NE,PIT,CLE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
dylan-2,4,NE,PIT,CLE,BAL,SF,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,58.8,6.2,93.8,93.8,46.9,34.4,1,EV Hunter,EV Hunter (94) / Sprinter (94),Low
Either A or B-1,4,BUF,TB,IND,LAR,KC,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,ELIMINATED,88.2,3.1,84.4,84.4,23.7,31.2,1,Planner,Planner (88) / EV Hunter (84) / Sprinter (84),Low
